date,zone,temp_celsius,rainfall_mm
1/1/2015 12:00,Colombo,27.144928,20.155764
1/1/2015 12:00,Dehiwala,27.144928,20.155764
1/1/2015 12:00,Homagama,26.995514,20.433462
1/1/2015 12:00,Kaduwela,26.898834,22.438145
1/1/2015 12:00,Kesbewa,27.217194,16.749
1/1/2015 12:00,Kolonnawa,27.144928,20.155764
1/1/2015 12:00,Maharagama,27.144928,20.155764
1/1/2015 12:00,Moratuwa,27.217194,16.749
1/1/2015 12:00,Padukka,26.365631,24.343945
1/1/2015 12:00,Ratmalana,27.217194,16.749
1/1/2015 12:00,Seethawaka,26.273834,29.479301
1/1/2015 12:00,Sri Jayawardanapura Kotte,27.144928,20.155764
1/1/2015 12:00,Thimbirigasyaya,27.144928,20.155764
1/2/2015 12:00,Colombo,27.40512,0.35011768
1/2/2015 12:00,Dehiwala,27.40512,0.35011768
1/2/2015 12:00,Homagama,27.44516,0.7558465
1/2/2015 12:00,Kaduwela,27.40512,0.75280666
1/2/2015 12:00,Kesbewa,27.471527,0.44381618
1/2/2015 12:00,Kolonnawa,27.40512,0.35011768
1/2/2015 12:00,Maharagama,27.40512,0.35011768
1/2/2015 12:00,Moratuwa,27.471527,0.44381618
1/2/2015 12:00,Padukka,26.943207,1.3902783
1/2/2015 12:00,Ratmalana,27.471527,0.44381618
1/2/2015 12:00,Seethawaka,26.999847,1.4707446
1/2/2015 12:00,Sri Jayawardanapura Kotte,27.40512,0.35011768
1/2/2015 12:00,Thimbirigasyaya,27.40512,0.35011768
1/3/2015 12:00,Colombo,27.601562,0.06176306
1/3/2015 12:00,Dehiwala,27.601562,0.06176306
1/3/2015 12:00,Homagama,27.854492,0.06176306
1/3/2015 12:00,Kaduwela,27.886719,0.06176306
1/3/2015 12:00,Kesbewa,27.597656,0.06176306
1/3/2015 12:00,Kolonnawa,27.601562,0.06176306
1/3/2015 12:00,Maharagama,27.601562,0.06176306
1/3/2015 12:00,Moratuwa,27.597656,0.06176306
1/3/2015 12:00,Padukka,27.753906,0.58863837
1/3/2015 12:00,Ratmalana,27.597656,0.06176306
1/3/2015 12:00,Seethawaka,27.957031,0.63575584
1/3/2015 12:00,Sri Jayawardanapura Kotte,27.601562,0.06176306
1/3/2015 12:00,Thimbirigasyaya,27.601562,0.06176306
1/4/2015 12:00,Colombo,27.826996,0.7515907
1/4/2015 12:00,Dehiwala,27.826996,0.7515907
1/4/2015 12:00,Homagama,27.956879,0.73066956
1/4/2015 12:00,Kaduwela,28.008636,0.62892437
1/4/2015 12:00,Kesbewa,27.772308,0.79271793
1/4/2015 12:00,Kolonnawa,27.826996,0.7515907
1/4/2015 12:00,Maharagama,27.826996,0.7515907
1/4/2015 12:00,Moratuwa,27.772308,0.79271793
1/4/2015 12:00,Padukka,27.647308,5.3059816
1/4/2015 12:00,Ratmalana,27.772308,0.79271793
1/4/2015 12:00,Seethawaka,27.862152,4.160857
1/4/2015 12:00,Sri Jayawardanapura Kotte,27.826996,0.7515907
1/4/2015 12:00,Thimbirigasyaya,27.826996,0.7515907
1/5/2015 12:00,Colombo,28.333405,21.842623
1/5/2015 12:00,Dehiwala,28.333405,21.842623
1/5/2015 12:00,Homagama,28.088287,26.002728
1/5/2015 12:00,Kaduwela,28.251373,24.858498
1/5/2015 12:00,Kesbewa,28.026764,23.325706
1/5/2015 12:00,Kolonnawa,28.333405,21.842623
1/5/2015 12:00,Maharagama,28.333405,21.842623
1/5/2015 12:00,Moratuwa,28.026764,23.325706
1/5/2015 12:00,Padukka,27.347076,34.500145
1/5/2015 12:00,Ratmalana,28.026764,23.325706
1/5/2015 12:00,Seethawaka,27.763092,29.896938
1/5/2015 12:00,Sri Jayawardanapura Kotte,28.333405,21.842623
1/5/2015 12:00,Thimbirigasyaya,28.333405,21.842623
1/6/2015 12:00,Colombo,28.017853,24.644136
1/6/2015 12:00,Dehiwala,28.017853,24.644136
1/6/2015 12:00,Homagama,28.105743,20.184158
1/6/2015 12:00,Kaduwela,28.053009,21.003841
1/6/2015 12:00,Kesbewa,28.19168,22.796272
1/6/2015 12:00,Kolonnawa,28.017853,24.644136
1/6/2015 12:00,Maharagama,28.017853,24.644136
1/6/2015 12:00,Moratuwa,28.19168,22.796272
1/6/2015 12:00,Padukka,27.519806,29.531479
1/6/2015 12:00,Ratmalana,28.19168,22.796272
1/6/2015 12:00,Seethawaka,27.653595,21.814764
1/6/2015 12:00,Sri Jayawardanapura Kotte,28.017853,24.644136
1/6/2015 12:00,Thimbirigasyaya,28.017853,24.644136
1/7/2015 12:00,Colombo,27.871368,0.076746926
1/7/2015 12:00,Dehiwala,27.871368,0.076746926
1/7/2015 12:00,Homagama,27.896759,0.4238248
1/7/2015 12:00,Kaduwela,27.867462,0.1443386
1/7/2015 12:00,Kesbewa,27.88504,0.44939518
1/7/2015 12:00,Kolonnawa,27.871368,0.076746926
1/7/2015 12:00,Maharagama,27.871368,0.076746926
1/7/2015 12:00,Moratuwa,27.88504,0.44939518
1/7/2015 12:00,Padukka,27.337189,4.8398137
1/7/2015 12:00,Ratmalana,27.88504,0.44939518
1/7/2015 12:00,Seethawaka,27.38797,1.0949135
1/7/2015 12:00,Sri Jayawardanapura Kotte,27.871368,0.076746926
1/7/2015 12:00,Thimbirigasyaya,27.871368,0.076746926
1/8/2015 12:00,Colombo,28.464386,0.010442731
1/8/2015 12:00,Dehiwala,28.464386,0.010442731
1/8/2015 12:00,Homagama,28.496613,0.010442731
1/8/2015 12:00,Kaduwela,28.519073,0.010442731
1/8/2015 12:00,Kesbewa,28.36673,0.010442731
1/8/2015 12:00,Kolonnawa,28.464386,0.010442731
1/8/2015 12:00,Maharagama,28.464386,0.010442731
1/8/2015 12:00,Moratuwa,28.36673,0.010442731
1/8/2015 12:00,Padukka,27.77298,0.012588498
1/8/2015 12:00,Ratmalana,28.36673,0.010442731
1/8/2015 12:00,Seethawaka,27.92923,0.010442731
1/8/2015 12:00,Sri Jayawardanapura Kotte,28.464386,0.010442731
1/8/2015 12:00,Thimbirigasyaya,28.464386,0.010442731
1/9/2015 12:00,Colombo,28.733368,0.12856722
1/9/2015 12:00,Dehiwala,28.733368,0.12856722
1/9/2015 12:00,Homagama,28.699188,0.10058284
1/9/2015 12:00,Kaduwela,28.694305,0.083863735
1/9/2015 12:00,Kesbewa,28.6279,0.16504526
1/9/2015 12:00,Kolonnawa,28.733368,0.12856722
1/9/2015 12:00,Maharagama,28.733368,0.12856722
1/9/2015 12:00,Moratuwa,28.6279,0.16504526
1/9/2015 12:00,Padukka,27.770477,0.17255545
1/9/2015 12:00,Ratmalana,28.6279,0.16504526
1/9/2015 12:00,Seethawaka,27.912079,0.027447939
1/9/2015 12:00,Sri Jayawardanapura Kotte,28.733368,0.12856722
1/9/2015 12:00,Thimbirigasyaya,28.733368,0.12856722
1/10/2015 12:00,Colombo,28.456085,0.02315274
1/10/2015 12:00,Dehiwala,28.456085,0.02315274
1/10/2015 12:00,Homagama,28.473663,0.0354909
1/10/2015 12:00,Kaduwela,28.319366,0.024225622
1/10/2015 12:00,Kesbewa,28.698273,0.044789225
1/10/2015 12:00,Kolonnawa,28.456085,0.02315274
1/10/2015 12:00,Maharagama,28.456085,0.02315274
1/10/2015 12:00,Moratuwa,28.698273,0.044789225
1/10/2015 12:00,Padukka,27.603546,0.925269
1/10/2015 12:00,Ratmalana,28.698273,0.044789225
1/10/2015 12:00,Seethawaka,27.513702,0.1035296
1/10/2015 12:00,Sri Jayawardanapura Kotte,28.456085,0.02315274
1/10/2015 12:00,Thimbirigasyaya,28.456085,0.02315274
1/11/2015 12:00,Colombo,27.658966,0
1/11/2015 12:00,Dehiwala,27.658966,0
1/11/2015 12:00,Homagama,27.621857,0
1/11/2015 12:00,Kaduwela,27.46756,0
1/11/2015 12:00,Kesbewa,27.948029,0
1/11/2015 12:00,Kolonnawa,27.658966,0
1/11/2015 12:00,Maharagama,27.658966,0
1/11/2015 12:00,Moratuwa,27.948029,0
1/11/2015 12:00,Padukka,26.678497,0.3991127
1/11/2015 12:00,Ratmalana,27.948029,0
1/11/2015 12:00,Seethawaka,26.62088,0.03451109
1/11/2015 12:00,Sri Jayawardanapura Kotte,27.658966,0
1/11/2015 12:00,Thimbirigasyaya,27.658966,0
1/12/2015 12:00,Colombo,27.901947,0
1/12/2015 12:00,Dehiwala,27.901947,0
1/12/2015 12:00,Homagama,27.796478,0
1/12/2015 12:00,Kaduwela,27.68515,0
1/12/2015 12:00,Kesbewa,28.042572,0
1/12/2015 12:00,Kolonnawa,27.901947,0
1/12/2015 12:00,Maharagama,27.901947,0
1/12/2015 12:00,Moratuwa,28.042572,0
1/12/2015 12:00,Padukka,26.761322,0.15825033
1/12/2015 12:00,Ratmalana,28.042572,0
1/12/2015 12:00,Seethawaka,26.72226,0.05096197
1/12/2015 12:00,Sri Jayawardanapura Kotte,27.901947,0
1/12/2015 12:00,Thimbirigasyaya,27.901947,0
1/13/2015 12:00,Colombo,28.881622,0.04127024
1/13/2015 12:00,Dehiwala,28.881622,0.04127024
1/13/2015 12:00,Homagama,28.960724,0.04127024
1/13/2015 12:00,Kaduwela,28.81131,0.04127024
1/13/2015 12:00,Kesbewa,29.047638,0.04127024
1/13/2015 12:00,Kolonnawa,28.881622,0.04127024
1/13/2015 12:00,Maharagama,28.881622,0.04127024
1/13/2015 12:00,Moratuwa,29.047638,0.04127024
1/13/2015 12:00,Padukka,27.988068,0.20354387
1/13/2015 12:00,Ratmalana,29.047638,0.04127024
1/13/2015 12:00,Seethawaka,27.929474,0.055038918
1/13/2015 12:00,Sri Jayawardanapura Kotte,28.881622,0.04127024
1/13/2015 12:00,Thimbirigasyaya,28.881622,0.04127024
1/14/2015 12:00,Colombo,29.02005,1.4928104
1/14/2015 12:00,Dehiwala,29.02005,1.4928104
1/14/2015 12:00,Homagama,28.847198,4.0200768
1/14/2015 12:00,Kaduwela,29.041534,3.8933873
1/14/2015 12:00,Kesbewa,28.572784,2.618444
1/14/2015 12:00,Kolonnawa,29.02005,1.4928104
1/14/2015 12:00,Maharagama,29.02005,1.4928104
1/14/2015 12:00,Moratuwa,28.572784,2.618444
1/14/2015 12:00,Padukka,28.034698,8.774203
1/14/2015 12:00,Ratmalana,28.572784,2.618444
1/14/2015 12:00,Seethawaka,28.34134,9.579134
1/14/2015 12:00,Sri Jayawardanapura Kotte,29.02005,1.4928104
1/14/2015 12:00,Thimbirigasyaya,29.02005,1.4928104
1/15/2015 12:00,Colombo,28.98758,57.08964
1/15/2015 12:00,Dehiwala,28.98758,57.08964
1/15/2015 12:00,Homagama,28.730743,47.946346
1/15/2015 12:00,Kaduwela,28.80008,50.825787
1/15/2015 12:00,Kesbewa,28.753204,50.683098
1/15/2015 12:00,Kolonnawa,28.98758,57.08964
1/15/2015 12:00,Maharagama,28.98758,57.08964
1/15/2015 12:00,Moratuwa,28.753204,50.683098
1/15/2015 12:00,Padukka,27.57547,41.792465
1/15/2015 12:00,Ratmalana,28.753204,50.683098
1/15/2015 12:00,Seethawaka,27.861603,44.85716
1/15/2015 12:00,Sri Jayawardanapura Kotte,28.98758,57.08964
1/15/2015 12:00,Thimbirigasyaya,28.98758,57.08964
1/16/2015 12:00,Colombo,28.72116,23.189127
1/16/2015 12:00,Dehiwala,28.72116,23.189127
1/16/2015 12:00,Homagama,28.431122,23.798525
1/16/2015 12:00,Kaduwela,28.582489,23.78726
1/16/2015 12:00,Kesbewa,28.432098,22.66717
1/16/2015 12:00,Kolonnawa,28.72116,23.189127
1/16/2015 12:00,Maharagama,28.72116,23.189127
1/16/2015 12:00,Moratuwa,28.432098,22.66717
1/16/2015 12:00,Padukka,27.568817,30.025364
1/16/2015 12:00,Ratmalana,28.432098,22.66717
1/16/2015 12:00,Seethawaka,27.965302,28.165163
1/16/2015 12:00,Sri Jayawardanapura Kotte,28.72116,23.189127
1/16/2015 12:00,Thimbirigasyaya,28.72116,23.189127
1/17/2015 12:00,Colombo,29.636566,0.9884834
1/17/2015 12:00,Dehiwala,29.636566,0.9884834
1/17/2015 12:00,Homagama,29.088715,4.2732954
1/17/2015 12:00,Kaduwela,29.480316,1.8235445
1/17/2015 12:00,Kesbewa,28.831879,5.3118467
1/17/2015 12:00,Kolonnawa,29.636566,0.9884834
1/17/2015 12:00,Maharagama,29.636566,0.9884834
1/17/2015 12:00,Moratuwa,28.831879,5.3118467
1/17/2015 12:00,Padukka,28.065277,11.866808
1/17/2015 12:00,Ratmalana,28.831879,5.3118467
1/17/2015 12:00,Seethawaka,28.82016,6.829262
1/17/2015 12:00,Sri Jayawardanapura Kotte,29.636566,0.9884834
1/17/2015 12:00,Thimbirigasyaya,29.636566,0.9884834
1/18/2015 12:00,Colombo,30.529327,0.061154366
1/18/2015 12:00,Dehiwala,30.529327,0.061154366
1/18/2015 12:00,Homagama,30.251984,0.2220869
1/18/2015 12:00,Kaduwela,30.392609,0.06902218
1/18/2015 12:00,Kesbewa,30.179718,0.42164326
1/18/2015 12:00,Kolonnawa,30.529327,0.061154366
1/18/2015 12:00,Maharagama,30.529327,0.061154366
1/18/2015 12:00,Moratuwa,30.179718,0.42164326
1/18/2015 12:00,Padukka,29.34085,1.0780692
1/18/2015 12:00,Ratmalana,30.179718,0.42164326
1/18/2015 12:00,Seethawaka,29.573273,0.43201447
1/18/2015 12:00,Sri Jayawardanapura Kotte,30.529327,0.061154366
1/18/2015 12:00,Thimbirigasyaya,30.529327,0.061154366
1/19/2015 12:00,Colombo,31.022491,0.073599696
1/19/2015 12:00,Dehiwala,31.022491,0.073599696
1/19/2015 12:00,Homagama,30.542023,1.2403606
1/19/2015 12:00,Kaduwela,30.842804,0.27172554
1/19/2015 12:00,Kesbewa,30.387726,0.8095978
1/19/2015 12:00,Kolonnawa,31.022491,0.073599696
1/19/2015 12:00,Maharagama,31.022491,0.073599696
1/19/2015 12:00,Moratuwa,30.387726,0.8095978
1/19/2015 12:00,Padukka,29.208038,6.7614193
1/19/2015 12:00,Ratmalana,30.387726,0.8095978
1/19/2015 12:00,Seethawaka,29.951202,0.8723615
1/19/2015 12:00,Sri Jayawardanapura Kotte,31.022491,0.073599696
1/19/2015 12:00,Thimbirigasyaya,31.022491,0.073599696
1/20/2015 12:00,Colombo,30.787811,0.012731552
1/20/2015 12:00,Dehiwala,30.787811,0.012731552
1/20/2015 12:00,Homagama,30.602264,0.07674694
1/20/2015 12:00,Kaduwela,30.690155,0.02810955
1/20/2015 12:00,Kesbewa,30.416718,0.048315525
1/20/2015 12:00,Kolonnawa,30.787811,0.012731552
1/20/2015 12:00,Maharagama,30.787811,0.012731552
1/20/2015 12:00,Moratuwa,30.416718,0.048315525
1/20/2015 12:00,Padukka,29.416718,1.9015429
1/20/2015 12:00,Ratmalana,30.416718,0.048315525
1/20/2015 12:00,Seethawaka,29.697968,1.9142387
1/20/2015 12:00,Sri Jayawardanapura Kotte,30.787811,0.012731552
1/20/2015 12:00,Thimbirigasyaya,30.787811,0.012731552
1/21/2015 12:00,Colombo,30.822723,0
1/21/2015 12:00,Dehiwala,30.822723,0
1/21/2015 12:00,Homagama,30.641083,0
1/21/2015 12:00,Kaduwela,30.682098,0
1/21/2015 12:00,Kesbewa,30.512177,0
1/21/2015 12:00,Kolonnawa,30.822723,0
1/21/2015 12:00,Maharagama,30.822723,0
1/21/2015 12:00,Moratuwa,30.512177,0
1/21/2015 12:00,Padukka,29.523895,0.0949502
1/21/2015 12:00,Ratmalana,30.512177,0
1/21/2015 12:00,Seethawaka,29.734833,0.00679493
1/21/2015 12:00,Sri Jayawardanapura Kotte,30.822723,0
1/21/2015 12:00,Thimbirigasyaya,30.822723,0
1/22/2015 12:00,Colombo,30.263885,0.030827522
1/22/2015 12:00,Dehiwala,30.263885,0.030827522
1/22/2015 12:00,Homagama,29.869354,0.12845993
1/22/2015 12:00,Kaduwela,30.121307,0.07874966
1/22/2015 12:00,Kesbewa,29.656464,0.075531006
1/22/2015 12:00,Kolonnawa,30.263885,0.030827522
1/22/2015 12:00,Maharagama,30.263885,0.030827522
1/22/2015 12:00,Moratuwa,29.656464,0.075531006
1/22/2015 12:00,Padukka,28.825409,2.9481769
1/22/2015 12:00,Ratmalana,29.656464,0.075531006
1/22/2015 12:00,Seethawaka,29.358612,3.2975788
1/22/2015 12:00,Sri Jayawardanapura Kotte,30.263885,0.030827522
1/22/2015 12:00,Thimbirigasyaya,30.263885,0.030827522
1/23/2015 12:00,Colombo,30.484894,0.1001358
1/23/2015 12:00,Dehiwala,30.484894,0.1001358
1/23/2015 12:00,Homagama,30.003448,0.29879808
1/23/2015 12:00,Kaduwela,30.354034,0.13232231
1/23/2015 12:00,Kesbewa,29.63919,0.35870075
1/23/2015 12:00,Kolonnawa,30.484894,0.1001358
1/23/2015 12:00,Maharagama,30.484894,0.1001358
1/23/2015 12:00,Moratuwa,29.63919,0.35870075
1/23/2015 12:00,Padukka,28.990753,2.5674105
1/23/2015 12:00,Ratmalana,29.63919,0.35870075
1/23/2015 12:00,Seethawaka,29.649933,2.2514462
1/23/2015 12:00,Sri Jayawardanapura Kotte,30.484894,0.1001358
1/23/2015 12:00,Thimbirigasyaya,30.484894,0.1001358
1/24/2015 12:00,Colombo,29.560333,7.465124
1/24/2015 12:00,Dehiwala,29.560333,7.465124
1/24/2015 12:00,Homagama,28.337677,29.639305
1/24/2015 12:00,Kaduwela,28.673615,17.002344
1/24/2015 12:00,Kesbewa,28.757599,19.592644
1/24/2015 12:00,Kolonnawa,29.560333,7.465124
1/24/2015 12:00,Maharagama,29.560333,7.465124
1/24/2015 12:00,Moratuwa,28.757599,19.592644
1/24/2015 12:00,Padukka,26.368927,120.548935
1/24/2015 12:00,Ratmalana,28.757599,19.592644
1/24/2015 12:00,Seethawaka,27.091583,75.6543
1/24/2015 12:00,Sri Jayawardanapura Kotte,29.560333,7.465124
1/24/2015 12:00,Thimbirigasyaya,29.560333,7.465124
1/25/2015 12:00,Colombo,29.82547,4.826367
1/25/2015 12:00,Dehiwala,29.82547,4.826367
1/25/2015 12:00,Homagama,28.930939,11.365414
1/25/2015 12:00,Kaduwela,29.346954,6.1722994
1/25/2015 12:00,Kesbewa,29.001251,13.093829
1/25/2015 12:00,Kolonnawa,29.82547,4.826367
1/25/2015 12:00,Maharagama,29.82547,4.826367
1/25/2015 12:00,Moratuwa,29.001251,13.093829
1/25/2015 12:00,Padukka,27.392853,39.48203
1/25/2015 12:00,Ratmalana,29.001251,13.093829
1/25/2015 12:00,Seethawaka,28.251251,13.360083
1/25/2015 12:00,Sri Jayawardanapura Kotte,29.82547,4.826367
1/25/2015 12:00,Thimbirigasyaya,29.82547,4.826367
1/26/2015 12:00,Colombo,31.128082,0.2374649
1/26/2015 12:00,Dehiwala,31.128082,0.2374649
1/26/2015 12:00,Homagama,30.48648,0.59840083
1/26/2015 12:00,Kaduwela,30.856598,0.23370981
1/26/2015 12:00,Kesbewa,30.403473,0.3771186
1/26/2015 12:00,Kolonnawa,31.128082,0.2374649
1/26/2015 12:00,Maharagama,31.128082,0.2374649
1/26/2015 12:00,Moratuwa,30.403473,0.3771186
1/26/2015 12:00,Padukka,29.196442,5.7693424
1/26/2015 12:00,Ratmalana,30.403473,0.3771186
1/26/2015 12:00,Seethawaka,29.903473,3.8550496
1/26/2015 12:00,Sri Jayawardanapura Kotte,31.128082,0.2374649
1/26/2015 12:00,Thimbirigasyaya,31.128082,0.2374649
1/27/2015 12:00,Colombo,29.773224,0.102531895
1/27/2015 12:00,Dehiwala,29.773224,0.102531895
1/27/2015 12:00,Homagama,29.104279,0.42895675
1/27/2015 12:00,Kaduwela,29.49588,0.30691624
1/27/2015 12:00,Kesbewa,28.999786,0.23413897
1/27/2015 12:00,Kolonnawa,29.773224,0.102531895
1/27/2015 12:00,Maharagama,29.773224,0.102531895
1/27/2015 12:00,Moratuwa,28.999786,0.23413897
1/27/2015 12:00,Padukka,27.945099,3.3888638
1/27/2015 12:00,Ratmalana,28.999786,0.23413897
1/27/2015 12:00,Seethawaka,28.703888,3.354978
1/27/2015 12:00,Sri Jayawardanapura Kotte,29.773224,0.102531895
1/27/2015 12:00,Thimbirigasyaya,29.773224,0.102531895
1/28/2015 12:00,Colombo,30.489777,3.3706427
1/28/2015 12:00,Dehiwala,30.489777,3.3706427
1/28/2015 12:00,Homagama,29.90384,7.160604
1/28/2015 12:00,Kaduwela,30.159698,7.152915
1/28/2015 12:00,Kesbewa,29.899933,3.8552284
1/28/2015 12:00,Kolonnawa,30.489777,3.3706427
1/28/2015 12:00,Maharagama,30.489777,3.3706427
1/28/2015 12:00,Moratuwa,29.899933,3.8552284
1/28/2015 12:00,Padukka,28.883331,19.335688
1/28/2015 12:00,Ratmalana,29.899933,3.8552284
1/28/2015 12:00,Seethawaka,29.29544,20.373703
1/28/2015 12:00,Sri Jayawardanapura Kotte,30.489777,3.3706427
1/28/2015 12:00,Thimbirigasyaya,30.489777,3.3706427
1/29/2015 12:00,Colombo,25.577057,265.59314
1/29/2015 12:00,Dehiwala,25.577057,265.59314
1/29/2015 12:00,Homagama,25.106354,264.94385
1/29/2015 12:00,Kaduwela,25.17276,279.56317
1/29/2015 12:00,Kesbewa,25.569244,229.69302
1/29/2015 12:00,Kolonnawa,25.577057,265.59314
1/29/2015 12:00,Maharagama,25.577057,265.59314
1/29/2015 12:00,Moratuwa,25.569244,229.69302
1/29/2015 12:00,Padukka,24.50772,353.4947
1/29/2015 12:00,Ratmalana,25.569244,229.69302
1/29/2015 12:00,Seethawaka,24.536041,379.59186
1/29/2015 12:00,Sri Jayawardanapura Kotte,25.577057,265.59314
1/29/2015 12:00,Thimbirigasyaya,25.577057,265.59314
1/30/2015 12:00,Colombo,28.272614,85.78277
1/30/2015 12:00,Dehiwala,28.272614,85.78277
1/30/2015 12:00,Homagama,27.45523,89.6582
1/30/2015 12:00,Kaduwela,27.674957,94.022514
1/30/2015 12:00,Kesbewa,27.661285,79.49174
1/30/2015 12:00,Kolonnawa,28.272614,85.78277
1/30/2015 12:00,Maharagama,28.272614,85.78277
1/30/2015 12:00,Moratuwa,27.661285,79.49174
1/30/2015 12:00,Padukka,26.14566,130.9871
1/30/2015 12:00,Ratmalana,27.661285,79.49174
1/30/2015 12:00,Seethawaka,26.646637,144.5228
1/30/2015 12:00,Sri Jayawardanapura Kotte,28.272614,85.78277
1/30/2015 12:00,Thimbirigasyaya,28.272614,85.78277
1/31/2015 12:00,Colombo,29.846222,0.31650066
1/31/2015 12:00,Dehiwala,29.846222,0.31650066
1/31/2015 12:00,Homagama,29.825714,0.44721365
1/31/2015 12:00,Kaduwela,29.938019,0.28896332
1/31/2015 12:00,Kesbewa,29.635284,0.44739246
1/31/2015 12:00,Kolonnawa,29.846222,0.31650066
1/31/2015 12:00,Maharagama,29.846222,0.31650066
1/31/2015 12:00,Moratuwa,29.635284,0.44739246
1/31/2015 12:00,Padukka,29.384308,4.1686893
1/31/2015 12:00,Ratmalana,29.635284,0.44739246
1/31/2015 12:00,Seethawaka,29.587433,3.6358237
1/31/2015 12:00,Sri Jayawardanapura Kotte,29.846222,0.31650066
1/31/2015 12:00,Thimbirigasyaya,29.846222,0.31650066
2/1/2015 12:00,Colombo,30.256744,0.030434132
2/1/2015 12:00,Dehiwala,30.256744,0.030434132
2/1/2015 12:00,Homagama,30.146393,0.3291428
2/1/2015 12:00,Kaduwela,30.2919,0.08497238
2/1/2015 12:00,Kesbewa,29.944244,0.20388365
2/1/2015 12:00,Kolonnawa,30.256744,0.030434132
2/1/2015 12:00,Maharagama,30.256744,0.030434132
2/1/2015 12:00,Moratuwa,29.944244,0.20388365
2/1/2015 12:00,Padukka,29.44815,2.2494254
2/1/2015 12:00,Ratmalana,29.944244,0.20388365
2/1/2015 12:00,Seethawaka,29.73233,1.2233019
2/1/2015 12:00,Sri Jayawardanapura Kotte,30.256744,0.030434132
2/1/2015 12:00,Thimbirigasyaya,30.256744,0.030434132
2/2/2015 12:00,Colombo,29.550323,1.5084743
2/2/2015 12:00,Dehiwala,29.550323,1.5084743
2/2/2015 12:00,Homagama,28.706573,5.976677
2/2/2015 12:00,Kaduwela,28.952667,1.911521
2/2/2015 12:00,Kesbewa,28.981964,6.5996647
2/2/2015 12:00,Kolonnawa,29.550323,1.5084743
2/2/2015 12:00,Maharagama,29.550323,1.5084743
2/2/2015 12:00,Moratuwa,28.981964,6.5996647
2/2/2015 12:00,Padukka,27.106964,35.81822
2/2/2015 12:00,Ratmalana,28.981964,6.5996647
2/2/2015 12:00,Seethawaka,27.837433,13.85808
2/2/2015 12:00,Sri Jayawardanapura Kotte,29.550323,1.5084743
2/2/2015 12:00,Thimbirigasyaya,29.550323,1.5084743
2/3/2015 12:00,Colombo,27.593475,105.71015
2/3/2015 12:00,Dehiwala,27.593475,105.71015
2/3/2015 12:00,Homagama,27.23703,128.70857
2/3/2015 12:00,Kaduwela,27.329803,117.58214
2/3/2015 12:00,Kesbewa,27.429413,116.43684
2/3/2015 12:00,Kolonnawa,27.593475,105.71015
2/3/2015 12:00,Maharagama,27.593475,105.71015
2/3/2015 12:00,Moratuwa,27.429413,116.43684
2/3/2015 12:00,Padukka,26.166718,221.40866
2/3/2015 12:00,Ratmalana,27.429413,116.43684
2/3/2015 12:00,Seethawaka,26.697968,168.48395
2/3/2015 12:00,Sri Jayawardanapura Kotte,27.593475,105.71015
2/3/2015 12:00,Thimbirigasyaya,27.593475,105.71015
2/4/2015 12:00,Colombo,28.463287,15.495658
2/4/2015 12:00,Dehiwala,28.463287,15.495658
2/4/2015 12:00,Homagama,28.172272,11.584818
2/4/2015 12:00,Kaduwela,28.219147,11.693001
2/4/2015 12:00,Kesbewa,28.365631,13.079524
2/4/2015 12:00,Kolonnawa,28.463287,15.495658
2/4/2015 12:00,Maharagama,28.463287,15.495658
2/4/2015 12:00,Moratuwa,28.365631,13.079524
2/4/2015 12:00,Padukka,27.179108,14.613748
2/4/2015 12:00,Ratmalana,28.365631,13.079524
2/4/2015 12:00,Seethawaka,27.522858,11.81835
2/4/2015 12:00,Sri Jayawardanapura Kotte,28.463287,15.495658
2/4/2015 12:00,Thimbirigasyaya,28.463287,15.495658
2/5/2015 12:00,Colombo,28.765472,10.283303
2/5/2015 12:00,Dehiwala,28.765472,10.283303
2/5/2015 12:00,Homagama,28.25766,11.979175
2/5/2015 12:00,Kaduwela,28.525238,8.444381
2/5/2015 12:00,Kesbewa,28.187347,16.899776
2/5/2015 12:00,Kolonnawa,28.765472,10.283303
2/5/2015 12:00,Maharagama,28.765472,10.283303
2/5/2015 12:00,Moratuwa,28.187347,16.899776
2/5/2015 12:00,Padukka,27.205902,21.747246
2/5/2015 12:00,Ratmalana,28.187347,16.899776
2/5/2015 12:00,Seethawaka,27.91098,14.482033
2/5/2015 12:00,Sri Jayawardanapura Kotte,28.765472,10.283303
2/5/2015 12:00,Thimbirigasyaya,28.765472,10.283303
2/6/2015 12:00,Colombo,26.847198,202.69131
2/6/2015 12:00,Dehiwala,26.847198,202.69131
2/6/2015 12:00,Homagama,26.227081,175.44884
2/6/2015 12:00,Kaduwela,26.513214,176.4316
2/6/2015 12:00,Kesbewa,26.34134,187.12788
2/6/2015 12:00,Kolonnawa,26.847198,202.69131
2/6/2015 12:00,Maharagama,26.847198,202.69131
2/6/2015 12:00,Moratuwa,26.34134,187.12788
2/6/2015 12:00,Padukka,25.379425,180.47495
2/6/2015 12:00,Ratmalana,26.34134,187.12788
2/6/2015 12:00,Seethawaka,25.874542,160.81747
2/6/2015 12:00,Sri Jayawardanapura Kotte,26.847198,202.69131
2/6/2015 12:00,Thimbirigasyaya,26.847198,202.69131
2/7/2015 12:00,Colombo,30.734467,0.030968338
2/7/2015 12:00,Dehiwala,30.734467,0.030968338
2/7/2015 12:00,Homagama,30.590912,0.05278364
